Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1913	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1919	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1929	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1931	2	0	0	0	0	0	0	48000	0	0	0	0	0	0	0	0	0	
1940	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1941	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1942	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1943	1	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	
1949	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1953	2	0	0	0	0	0	0	40500	0	0	0	0	0	0	0	0	0	
1961	1	0	0	0	0	0	0	11393	0	0	0	0	0	0	0	0	0	
1967	1	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
1971	1	0	0	0	0	0	0	25000	0	0	0	0	0	0	0	0	0	
1972	2	0	0	0	0	0	0	38000	0	0	0	0	0	0	0	0	0	
1974	1	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	
1977	3	0	0	0	0	0	0	86000	0	0	0	0	0	0	0	0	0	
1980	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1982	2	0	0	0	0	0	0	1014067	0	0	0	0	0	0	0	0	0	
1984	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	1	0	0	0	0	0	0	250000	0	0	0	0	0	0	0	0	0	
1988	3	0	0	0	0	0	0	168302	0	0	0	0	0	0	30673	0	0	
1989	1	0	0	0	0	0	0	161569	0	0	0	0	0	0	0	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	0	0	0	0	0	0	316521	0	0	0	0	0	0	0	0	0	
2005	1	0	0	0	0	0	0	0	0	0	0	361000000	0	0	0	4871	0	
2006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2015	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016	2	0	0	0	0	0	0	35380	0	0	337289.9	738800000	0	0	738.8	0	0	
2017	1	0	0	0	0	0	1045	1045	0	0	232107.1242	519300000	0	0	0	1154	0	
2020	1	0	0	0	0	0	27708	0	0	0	195653	450000000	0	0	0	0	0	
