Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1934	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1964	3	0	0	0	0	0	0	4900	0	0	0	0	0	0	0	0	0	
1968	2	0	0	0	0	0	0	52500	0	0	0	0	0	0	0	0	0	
1970	1	0	0	0	0	0	0	44000	0	0	0	0	0	0	0	0	0	
1972	2	0	0	0	0	0	0	870	0	0	0	0	0	0	0	0	0	
1974	2	0	0	0	0	0	0	39000	0	0	0	0	0	0	0	0	0	
1975	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	
1976	3	0	0	0	41	0	0	5547	0	0	0	0	0	0	0	0	0	
1978	2	0	0	0	0	0	0	4189	0	0	0	0	0	0	0	0	0	
1979	9	0	0	0	0	0	0	90457	0	0	0	0	0	0	259500	0	0	
1980	1	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	
1981	1	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	
1982	2	0	0	0	0	0	0	23423	0	0	0	0	0	0	0	0	0	
1986	2	0	0	0	0	0	0	17500	0	0	0	0	0	0	0	0	0	
1988	1	0	0	0	0	0	0	1300	0	0	0	0	0	0	0	0	0	
1989	5	15	0	0	0	0	0	108323	0	0	0	0	0	0	0	0	0	
1990	1	0	0	0	0	0	0	142000	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	0	0	45	0	0	0	38000000	0	0	0	0	0	
1997	1	0	0	0	8	0	0	300	0	0	0	18000000	0	0	0	0	0	
1998	1	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	2	32	0	0	86	320	0	3490	0	0	0	0	0	0	1680	0	0	
2001	2	19	20	0	0	32	0	406	0	0	0	10553500	0	0	0	0	0	
2002	1	0	0	0	0	20	0	165	0	0	0	6200000	0	0	65	0	0	
2004	1	0	0	0	192	0	0	0	0	0	0	0	0	0	1053	0	0	
2005	1	2	0	0	19	71	450	450	0	0	0	0	0	0	0	0	0	
2006	1	0	0	0	7	0	42	42	42	0	0	0	0	0	0	0	0	
2007	4	7	3	0	80	61	967	0	258	0	0	0	0	0	10958	0	0	
2008	3	74	1	0	0	18	90	2455	0	0	0	0	0	0	559.24	0	0	
2009	5	2	0	0	70	12184	32131	57768	0	70	4032.968	5250000	0	0	78.0999	0	0	
2010	3	0	0	0	0	6203	0	2695	0	0	5997.677	8886600	0	0	587.5	0	0	
2011	10	122	315	0	856	1028	4979	16622	0	3110	1033734.7874	1709000000	0	0	4829.718	0	0	
2012	3	3	0	0	54	360	5862	5942	0	0	1860652.461	2917690240	0	0	4412.09	0	0	
2013	12	0	0	0	36	4092	2067	4349	0	0	1134996.3007	1802160000	0	0	11840.2333	0	0	
2014	19	23	0	0	1481	2074	8339	82020	0	0	925489.2759	2368705200	0	0	2842.6587	0	0	
2015	24	33	12	0	488	2268	101230	123797	0	121	6988606.5172	12682486197	2	0	196.21	142	0	
2016	40	13	24	0	682	4437	5440	70267	0	0	1663922.612	7585941080	3	0	10659.572	193	0	
2017	14	21	64	0	610	7229	18070	35978	0	0	4831.3999	10781500	6	1	1793.2012	0	0	
2018	52	108	399	0	1412	13680	22485	37646	6298	0	861855.9644	1946496350	49	11	16237.17	6500	0	
2019	73	196	56	0	3427	19903	70822	76439	1	563	10525708.3959	15519249265.9	33	6	24258.7357	86408	0	
2020	86	131	173	0	10165	28998	121049	128696	0	0	8645095.1989	19790024737	161	16	33065.0689	7229	0	
2021	21	9	6	0	1667	4082	21856	35361	0	0	0	0	3	1	1296.2081	780	0	
