
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	5	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	
1987	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	1	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	
1990	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	4	1	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	
1992	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1994	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
1997	7	9	2	2	0	0	0	24	0	0	0	0	0	0	0	0	0	
1999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
2001	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
2002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2006	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	3	1	6	0	0	177	0	0	0	0	0	0	0	0	0	0	0	
2010	4	0	9	0	0	73	0	7	0	0	0	0	0	0	0	0	0	
2012	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	5	3	0	0	34	178	0	12004	5	0	0	0	0	0	0	0	0	
TOTAL	82	15	17	2	37	555		12041	5									

