
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1993	3	6	0	0	38	0	190	3573	0	0	0	0	0	0	6988.96	0	5000	
1995	1	0	0	0	20	0	100	0	0	0	0	0	0	0	0	0	5000	
1996	4	2	0	10	37	30	615	5500	0	500	0	0	0	0	74.78	0	0	
1997	2	1	3	0	0	0	0	45	0	0	0	0	0	0	1.39	0	0	
1998	1	2000	0	0	4000	0	14000	0	0	10000	0	0	0	0	0	0	0	
1999	4	0	0	0	12	32	60	165	0	0	0	0	0	0	280	0	0	
2000	1	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	
2002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	1	30	0	0	112	0	2274	0	0	0	0	0	0	0	0	0	0	
2005	3	1	0	0	18	50	90	250	0	75	0	0	0	0	0	0	0	
2006	2	0	0	1	0	0	0	4005	0	0	0	0	0	0	0	0	0	
2007	2	0	0	0	5	21	25	259	0	83	0	0	0	0	0	0	0	
2008	6	0	0	0	7	0	35	0	0	124	0	0	0	0	0	0	200	
2010	4	3	0	0	1	0	953	0	0	0	0	0	0	0	0	0	0	
2011	1	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	
2012	3	1	0	0	0	0	0	0	0	32	127713.92	0	0	0	0	0	0	
2013	7	0	0	0	0	9	0	15855	250	65	300000	0	0	0	0	0	200	
TOTAL	47	2044	3	11	4251	142	18347	29652	250	11279	427713.92				7345.13		10400	

