
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1989	1	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	
1993	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	2	0	0	0	0	0	0	0	240000	0	0	0	0	0	0	0	0	
1999	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	11	6	1	6	0	300	300	0	0	0	0	0	0	0	0	0	0	
2004	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	3	0	1	0	0	3205	0	60000	0	0	0	0	0	0	0	0	0	
2006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	9	1	0	0	0	114	0	0	0	0	0	0	0	0	210	0	0	
2008	9	0	0	0	0	25027	0	0	0	0	0	0	0	0	525	0	0	
2009	7	0	0	0	0	28053	0	300000	0	0	0	0	0	0	1600	0	0	
2010	7	0	12	0	10	308	122	22116	0	0	0	144000	0	1	500	0	0	
2011	5	0	0	0	26	349	2570	0	0	0	107637	0	0	0	964	0	0	
2012	16	21	0	0	0	503	0	200	0	430	0	0	0	0	115	0	0	
2013	54	31	2	2	200	9552	4381	41153	319	0	80000	0	2	1	1124	0	0	
2014	16	1	4	0	31	1552	0	300	0	36	0	400000	2	0	0	0	0	
TOTAL	149	64	23	8	267	68963	7373	426769	240319	466	187637	544000	4	2	5038			

