
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	2	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	3	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	
1980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	8	9	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	1	10	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	
TOTAL	17	27	56	1			50	500										

