
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	
1973	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	
1976	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1987	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	
1988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	
1991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	
1997	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	
1999	3	0	0	0	0	0	3400	0	0	0	0	0	0	0	5000	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	
2001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	2	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	
2003	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	
2004	4	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	
2005	2	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	
2006	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	6	0	0	0	8	0	39	0	0	0	0	0	0	0	160	0	0	
2008	24	2	0	0	76	20	2195	0	0	96	0	0	1	0	6161	0	0	
2009	12	0	0	0	0	2	140	0	0	0	0	0	0	0	2659	0	0	
2010	52	5	3	0	61	27	10815	4395	0	0	0	0	0	0	1869580.1	9940	0	
2011	41	1	0	0	152	55	3205	3230	0	0	0	0	0	0	5256.5	8000	0	
2012	37	0	3	0	12	44	870	2146	0	0	0	0	0	0	3998	0	0	
2013	1	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	
TOTAL	211	9	6		309	148	20839	9771		96			1		2019664.6	17940		

