
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1998	19	41	32	0	0	0	0	832	0	0	0	4448	1	1	133	0	2	
1999	8	55	0	0	115	0	0	3632	0	0	0	0	3	0	0	0	0	
2000	50	100	0	0	698	0	0	0	0	0	0	0	0	0	780	0	0	
2001	29	15	3	0	148	0	0	3	0	0	0	0	3	0	3.2	0	0.181	
2002	48	40	51	0	423	0	1095	51	0	1095	0	0	1	0	1768.85	0	0	
2003	70	168	204	38	2105	0	10050	511	0	10050	0	0	0	0	45908.8	0	195.22	
2004	54	131	76	4	1318	0	3965	3584	0	3965	0	0	4	1	1148.2	0	23.88	
2005	50	207	32	5	621	0	2449	1113	0	2449	0	0	1	0	1134.45	0	100.5	
2006	73	196	485	52	1038	0	9489	4491	0	9489	0	0	12	0	492.2	0	5.705	
2007	104	90	78	3	357	0	1271	2331	0	1271	0	0	8	5	654.8	0	1.303	
2008	90	73	335	4	457	0	2754	1815	0	2754	0	0	3	0	99.05	0	22.395	
2009	225	76	212	0	1612	0	3575	1013	0	3575	0	0	11	1	706.5	0	431.7755	
2010	403	236	309	29	1589	360	9399	4178	0	9399	0	0	13	5	143.5	0	165.323	
2011	329	169	111	2	875	83	1374	552	0	1374	0	0	5	0	165.7	0	24.888	
2012	287	112	80	7	459	190	6263	970	0	6263	0	0	18	4	162.25	0	102.85	
2013	294	171	133	19	898	181	16208	1924	0	16208	0	0	19	0	5393.73	0	24.407	
2014	598	331	221	23	2335	636	17107	10991	0	17107	0	0	18	2	9358.2	0	0.504	
2015	502	131	120	43	509	312	3812	22256	0	3812	0	0	11	1	1209.25	0	6.563	
2016	599	152	107	34	1112	1010	9466	29649	0	9466	0	0	31	9	4655.5	0	6.15	
2017	850	128	185	35	2992	2472	11987	47839	0	11987	0	0	54	2	416.335	0	17	
2018	642	152	144	27	1150	492	13910	26963	0	13910	0	0	30	7	501	0	24.1615	
2019	726	114	130	7	424	330	12193	7095	0	12193	0	0	36	3	374	0	65.188	
TOTAL	6050	2888	3048	332	21235	6066	136367	171793		136367		4448	282	41	75208.51		1219.99	

