
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1993	1	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	
1994	2	3	5	0	0	20	8	0	0	0	0	0	0	0	0	0	0	
1996	8	3	0	0	4	7	3	180	0	0	0	0	0	0	329	270	0	
1997	1	0	0	0	0	0	0	42	0	0	0	0	0	0	100	0	0	
1999	12	0	0	0	0	0	0	589	0	0	0	4941920	0	0	322	0	0	
2001	16	0	0	0	0	0	0	226	0	0	0	0	0	0	213	0	0	
2002	4	0	0	0	0	0	0	154	0	0	0	3138000	0	0	173	0	0	
2003	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	5	0	0	0	0	0	0	674	0	0	0	0	0	0	1220	0	0	
2006	22	3	12	0	0	28	510	309	0	0	0	4000000	5	0	413	0	0	
2007	8	0	1	0	0	0	150	900	0	0	0	2000000	0	0	0	0	0	
2008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	20	0	0	0	0	0	0	747	0	0	0	16603000	0	0	638	0	0	
TOTAL	107	9	18		4	55	671	3821				30782920	5		3408	270		

