
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1958	1	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	1	0	0	0	70	1	175	0	0	0	0	0	0	0	0	0	0	
1975	5	8	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	
1976	11	6	0	0	261	217	1610	0	0	0	0	0	0	0	0	0	0	
1977	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	9	4	0	10	13	1	280	0	0	0	0	0	0	0	0	0	0	
1979	14	8	0	13	81	0	262	5000	0	0	0	0	0	0	0	0	0	
1981	2	15	0	0	235	0	1175	0	0	0	0	0	0	0	0	0	0	
2004	1	0	0	0	0	0	0	0	0	0	0	3000000000	0	0	0	0	0	
2006	1	1	0	2	4	19	0	90	0	0	0	0	0	0	0	0	0	
2007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	49	116		25	664	238	4302	5090				3000000000						

