
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	
1986	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	
1993	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	
1994	8	0	0	0	11	0	50	0	0	0	0	0	0	0	14585	0	0	
1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2880	0	0	
2005	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	
2007	48	8	0	0	162	2100	84528	57183	0	0	0	0	0	0	780217	60	0	
2008	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2004	0	0	
2009	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2470	0	0	
2010	18	0	0	0	2	0	0	0	0	0	0	0	0	0	755	0	0	
2011	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	0	0	
2014	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	0	0	
2015	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	124	8			175	2100	84578	57183							810562	60		

