
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1988	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	1	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	2	0	1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	14	0	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	3	21	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	
1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	3	4	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	1	6	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	
2004	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	4	5	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	13	0	2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	5	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	11	20	8263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	74	82	13651					250										

