
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1946	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
1947	1	0	0	0	22	0	88	0	88	0	0	0	0	0	0	0	0	
1963	28	0	0	0	101	169	0	0	0	0	0	5970000	10	0	54	0	33700	
1974	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	12	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2040	
1978	12	10	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1979	20	8	2	0	0	18	16	0	16	0	0	82000	0	0	0	0	225	
1980	16	9	6	0	10	4	41	0	0	41	0	0	0	0	0	12	80	
1985	8	0	0	0	2	15	0	0	0	0	0	0	1	0	0	0	10	
1994	3	0	0	0	4	22	117	0	0	88	0	9719402	0	0	0	0	0	
1995	5	2	1	0	2	50	2320	0	2309	0	0	1300000	0	0	0	0	0	
1996	7	1	0	0	19	4	324	0	0	0	0	32310214	1	0	0	0	0	
1997	4	1	0	0	15	0	78	0	0	0	0	14573810	0	0	0	0	0	
1998	17	5	0	0	113	53	299	0	0	0	0	124033068	0	0	0	0	0	
1999	34	0	0	0	77	0	357	0	0	0	0	45686585	0	0	0	0	118	
2000	19	3	2	0	28	0	121	0	0	0	0	24540244	0	0	0	2	0	
2001	28	3	10	0	54	31	173	0	0	0	0	62063599	0	0	0	0	0	
2002	16	0	0	0	37	0	133	0	0	0	0	48917422	0	0	0	0	0	
2003	24	0	0	0	45	49	521	0	0	428	0	24766850	0	0	0	0	0	
2004	58	0	1	0	47	17	253	12400	0	116	0	39825695	0	0	0	0	60	
2005	80	0	0	0	65	263	292	0	0	141	0	63789742	1	0	87	0	817	
2006	23	0	2	0	22	34	193	0	0	104	0	29588966	0	0	0	0	30	
2007	5	1	2	0	13	1	62	0	0	0	0	10280510	0	0	0	0	0	
2008	14	0	0	0	39	0	187	0	0	0	0	111134827	0	0	0	0	0	
2009	36	0	0	0	65	62	67	1800	30	24	0	197106475	0	0	1.2	0	0	
2010	111	0	0	0	316	164	766	80000	0	61	0	470827760	1	0	75.9	0	130	
2011	16	2	1	0	8	14	10	0	0	0	0	15625350	0	0	0	0	300	
2012	22	1	0	0	18	14	65	0	0	5	0	49952793	0	0	0	0	150	
2013	12	3	1	0	15	7	3	0	3	60	5100	3500000	0	0	50	65	550	
2014	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
2015	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	
2016	7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	
2017	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2018	43	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	
2019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2021	20	0	0	0	3	77	0	0	0	0	0	0	0	34	0	0	0	
TOTAL	720	51	31		1145	1175	6491	94200	2446	1068	5100	1385595312	14	34	268.1	79	38210	

