Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1988	2	2	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	
1997	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	
2005	2	0	0	0	0	0	0	0	0	0	0	750000	0	0	0	0	0	
2007	2	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	
2014	2	0	0	0	0	4	0	26	0	0	0	0	0	0	0	0	0	
