
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1981	1	1000	3000	0	0	170	1000	0	0	0	0	200000000000	0	0	0	0	0	
2007	2	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
2008	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	3	0	0	0	5	8	0	48	0	0	0	0	0	0	0	0	0	
2011	1	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	
2013	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2015	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016	2	7	2	0	1	0	0	6	0	0	0	0	0	0	0	0	0	
TOTAL	12	1025	3004		6	181	1006	54				200000000000						

