
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2001	2	28	0	0	11	93	0	0	0	0	0	0	0	0	0	12	0	
2002	5	56	26	0	34	435	0	0	0	0	0	0	0	0	28.78	158	0	
2003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	
2005	5	8	1	4	0	6	0	0	0	0	0	0	0	0	5.5	65	0	
2006	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	6	10	6	0	0	0	0	0	0	0	0	0	0	0	0	19	0	
2011	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	23	103	35	4	46	536									34.28	269		

