
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1984	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	3	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	
1995	3	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
1996	7	18	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	
1997	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	7	258	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	
1999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	9	11	0	0	1	22	0	0	0	0	0	0	0	0	1.75	20	0	
2003	12	13	4	2	10	3	0	0	0	0	0	0	0	0	0	19	0	
2004	58	72	58	20	92	254	0	0	375	1100	0	0	0	0	0	27	0	
2005	18	14	6	0	2	63	0	0	0	0	0	0	1	0	0	0	0	
2006	6	4	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
2007	10	42	8	0	44	488	0	0	0	0	0	0	0	0	0	0	0	
2008	35	54	48	0	4	46	0	0	0	0	0	0	0	0	0	0	1	
2009	21	65	9	11	42	6	0	0	0	0	0	0	0	0	0	0	0	
2010	26	35	15	0	116	370	0	0	0	0	0	0	0	0	0	0	48	
2011	18	15	14	0	14	35	0	0	0	0	0	0	0	0	0	0	36	
2012	25	29	27	0	2	7	0	0	0	0	0	0	0	0	0	0	22	
2013	14	42	38	0	291	681	0	0	0	0	0	0	0	0	0	0	3	
2014	10	20	7	3	74	335	0	0	0	0	0	0	0	0	0	0	0	
2015	5	5	1	0	3	7	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	301	767	242	36	707	2351			375	1100			1		1.75	66	110	

