
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	91	223	0	0	5	260	250	6000	0	1000	7500	0	0	0	3	0	82602	
1971	31	16	0	0	87	5	600	0	0	0	128000	0	0	0	0	0	0	
1972	67	7	0	0	83	70	115	26	0	350	4500	0	1	0	0	0	17810	
1973	67	40	0	2	6	0	30	364	0	500	7290	50000	0	0	0	10	3400	
1974	24	96	0	220	13	6	0	0	5000	5000	0	0	0	0	20	0	60	
1975	22	2	2	0	0	0	513	1503	0	229	3875968.9	150000000	0	0	0	0	440	
1976	17	3	0	0	30	0	354	0	0	1201	11111	500000	1	0	0	0	120	
1977	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	20	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	300	
1979	27	9	0	0	1	0	5	0	0	0	3500	200000000	0	0	100	0	31100	
1980	13	4	0	0	12	10	0	0	0	0	0	0	2	0	0	0	500	
1981	43	7	0	0	0	0	15000	70	0	5000	55172	20000000	0	0	0	0	35	
1982	31	33	0	0	57	0	285	0	0	0	84500	0	0	0	3000	30	2200	
1983	35	18	0	0	9	0	45	0	0	0	23123923	30000000000	0	0	0	0	100	
1984	21	11	3	0	89	80	159	56	0	0	0	0	0	0	200	0	0	
1985	7	1	0	70	0	50	0	400	0	0	0	0	0	0	0	0	0	
1986	15	12	0	8	1	0	0	0	500	500	0	0	0	0	0	40	400	
1987	19	3	0	0	0	0	7	0	0	0	0	0	0	0	121	0	200	
1988	21	70	8	0	12	0	60	60080	0	0	0	0	0	0	0	0	400	
1989	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	3	0	0	0	0	8	80	0	0	0	1649000	30000000000	0	0	0	0	0	
1991	26	2	0	0	2	0	36	2950	0	0	3000	0	0	0	310	0	12000	
1992	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	31	11	0	2	68	0	336	2800	0	0	58000	0	0	0	70	0	15	
1994	88	63	0	7	771	1385	12546	1815	0	100	2600100	0	0	0	4598	0	11530	
1995	30	2	0	0	58	223	1742	1490	1900	0	111000	0	0	0	1190	0	280	
1996	39	16	3	1	149	468	3299	2270	170	2250	228000	0	5	0	547	800	7720	
1997	20	9	0	0	18	40	50	0	450	0	16000	0	2	0	40	0	95	
1998	59	15	0	0	145	183	945	3000	0	500	266500	0	1	1	242	0	4890	
1999	9	1	0	68	101	40	360	220	0	0	0	0	0	0	0	0	50	
2000	43	12	0	20	34	180	1375	265	0	370	0	2000000	2	1	170	0	94060	
2001	41	19	0	0	178	270	2356	0	0	0	0	0	3	0	417	0	200	
2002	50	26	0	0	74	93	754	172	0	0	0	0	2	1	445	0	271550	
2003	46	22	14	81	144	35	280	450	100	0	0	0	1	0	350	0	19500	
2004	29	24	9	9	35	104	3105	145	0	0	0	0	1	0	31	0	300	
2005	11	25	28	0	54	5	3	445	11	0	0	0	1	0	140	0	5000	
2006	14	3	7	5	12	137	0	180	282	0	0	0	0	0	0	0	60	
2007	7	4	6	5	3	0	0	1	0	0	0	0	0	0	0	0	0	
2008	17	18	31	0	0	7	0	35	0	0	0	0	0	0	0	0	400	
2009	35	27	4	1	25	70	315	14102	0	0	0	0	0	0	370	0	74720	
2010	28	8	0	8	76	367	620	0	0	0	0	0	1	1	0	0	0	
2011	43	16	15	3	3	7	2575	30588	0	0	0	0	0	0	164	0	1060	
2012	12	2	7	0	22	40	108	37	0	0	0	0	0	0	0	0	330	
2013	17	2	3	0	16	0	80	1592	0	0	0	0	0	0	0	0	127	
TOTAL	1311	896	140	510	2393	4143	48388	131056	8413	17000	32233064.9	60372550000	28	4	12528	880	643554	

