
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1971	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	7	0	0	0	20	106	0	0	0	100	90000	0	0	0	0	0	0	
1973	3	0	0	0	0	0	63	0	0	0	25840	1000000	0	0	100	0	0	
1974	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	5	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	
1977	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1982	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
1986	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1987	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	3	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	22000	
1990	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	4	0	0	0	10	21	203	0	0	0	0	0	0	0	4000	0	0	
1994	9	0	0	0	30	0	66	0	0	0	135000	0	0	0	40	0	0	
1995	5	0	0	0	0	0	48	645	0	0	124444	280000	0	0	358	0	0	
1996	23	0	0	0	83	686	4936	0	0	0	124500	0	1	0	4294	0	0	
1997	16	0	0	0	0	0	20250	0	0	0	0	0	0	0	415	0	0	
1998	11	0	0	0	2	130	620	0	0	0	9000	0	0	0	45	0	0	
1999	7	0	0	0	32	60	0	0	0	0	0	0	1	0	80	0	0	
2000	2	0	0	0	0	0	0	400	0	0	0	0	0	0	70	0	0	
2001	16	0	0	0	1	166	34590	0	0	0	0	316000	0	0	3617	0	0	
2002	19	4	0	0	25	246	825	1620	0	0	0	3000000	0	0	605	5	0	
2003	8	0	0	0	20	4	0	0	0	0	0	0	0	0	290	17	0	
2004	4	0	0	0	0	27	0	0	0	0	0	0	1	0	50	0	0	
2005	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	9	0	0	0	0	0	0	0	0	0	0	6800000	0	0	8000	0	0	
2007	3	0	0	0	0	0	0	5000	0	0	0	0	0	0	240	0	0	
2008	6	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	
2009	2	0	0	0	0	80	0	400	0	0	0	0	0	0	0	0	0	
2011	8	0	0	0	11	67	0	0	0	0	0	0	0	0	70	0	0	
2012	9	0	0	0	2	32	12	80	0	0	0	0	0	0	22360	50	0	
2013	4	0	0	0	0	0	0	2500	0	0	0	0	0	0	120	0	0	
TOTAL	238	4			236	1655	61613	10645		100	508784	11396000	4		45224	72	22000	

