Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	10	4	1	0	0	50	10	0	0	0	0	0	0	0	40	0	0	
1971	14	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	
1972	18	2	0	0	2	40	300	0	0	360	0	0	0	0	0	0	0	
1973	28	1	0	0	9	112	120	0	0	1740	0	0	0	0	0	0	40	
1974	36	9	0	0	50	9	72	96060	0	1450	0	1000000	0	0	500	0	0	
1975	6	0	0	0	1	0	0	0	0	0	0	0	0	0	105	0	0	
1976	13	2	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	
1977	26	12	8	0	40	0	4500	0	0	1140	0	0	0	0	0	0	2000	
1978	17	1	0	0	44	523	560	0	360	3000	0	0	1	0	104	0	0	
1979	56	31	3	0	29	79	5775	0	0	0	0	0	0	0	821	0	0	
1980	14	3	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	
1981	16	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	
1982	15	0	0	0	65	4	300	270	0	6100	0	0	0	0	0	0	0	
1983	10	25	0	0	40	0	925	0	0	0	0	0	0	0	80	0	0	
1984	33	6	0	0	15	120	110	0	0	150	48	0	0	0	351	2500	0	
1985	23	60	20	14	48	2	1225	0	0	0	0	0	0	0	0	0	1	
1986	25	0	0	0	9	7	2190	6000	0	0	0	0	0	0	24.5	0	60	
1987	22	15	0	0	15	0	9105	0	0	200	500	0	0	0	0	0	0	
1988	12	0	0	0	4	0	5285	0	0	0	0	0	0	0	600	2	0	
1989	8	2	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	
1990	19	1	0	0	26	25	40	0	0	108	0	0	1	0	0	0	100	
1991	10	1	0	0	3	14	0	3000	0	0	250000	0	0	0	0	0	0	
1992	16	12	0	0	0	0	10500	700	0	0	0	0	0	0	0	1000	200000	
1993	24	0	0	0	50	0	30300	144000	0	0	12210466	0	0	0	5000	0	0	
1994	9	5	0	0	0	0	0	1700	0	0	0	0	0	0	0	0	50	
1995	15	0	0	0	0	0	0	18100	0	0	0	0	0	0	5050	0	0	
1996	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	32	3	0	0	1	3	0	30600	0	600	0	9.65	0	0	10485	150	0	
1998	19	3	0	0	10	0	7350	51	0	0	0	0	1	0	0	0	250	
1999	43	1	0	0	170	0	24769	0	0	0	20000000	0	0	0	913	0	150	
2000	9	6	0	20	0	0	5325	0	0	0	0	0	0	0	0	0	0	
2001	30	15	0	6	160	3	9453	31250	0	0	0	0	0	0	410	0	0	
2002	3	1	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	
2003	29	58	18	3	19	62	31915	49945	0	0	0	0	0	0	0	0	0	
2004	253	7	5	2	136	659	212973	35445	0	10500	0	0	2	0	56767.96	8571	0	
2005	139	36	10	8	567	279	41065	0	0	1	0	0	1	0	48043.36	5265	13000	
2006	140	15	380	3	68	1532	100330	2082	0	0	7000000	15000000	14	2	58747.13	492	0	
2007	50	13	0	2	70	112	2328	2752	995	23119	120000000	471703399.24	0	0	243226	22000	0	
2008	347	44	5	7	937	672	475585	2125	0	2498	0	3800	8	0	60205.18	3	20100	
2009	70	6	1	1	34	340	62160	2946	75	900	2500000	0	2	1	22193	0	0	
2010	102	1	2	0	0	414	108905	32805	0	0	0	0	1	1	10397.5	0	0	
2011	91	10	0	0	171	1006	101445	23880	0	0	0	0	17	1	16402	27	0	
2012	93	2	0	0	473	1625	192260	6655	0	0	0	0	5	1	24512	1180	0	
2013	32	0	0	0	5	741	92640	0	0	0	0	0	0	0	16556	0	0	
2014	325	2	0	0	5	773	476570	0	0	0	0	0	5	1	23820	885	0	
2015	4	0	0	0	0	100	18635	0	0	0	0	0	0	0	1144	0	0	
