
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1921	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1938	1	1	6	0	6	0	18	0	0	0	0	0	0	0	0	0	0	
1955	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	5	0	0	0	0	0	0	0	0	0	4237000	10000000	0	0	80.94	0	193121	
1988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	0	0	0	8	40	0	0	0	36	0	0	0	0	0	0	0	
2010	2	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	
2011	4	0	1	0	1	18	60	0	0	4	3904000	10423000	0	0	0	0	0	
TOTAL	17	41	7		15	58	118			40	8141000	20423000			80.94		193121	

