
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	8	1	1	0	0	11	0	0	0	0	0	500000	0	0	0	15	0	
1982	2	0	0	0	0	0	0	0	0	0	0	7000000	0	0	0	0	0	
1983	12	41	0	17	0	1	0	0	142	252	0	301200000	0	0	0	3000	0	
1984	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	17	1	0	0	0	0	0	0	0	0	0	150000000	0	0	0	0	0	
1991	8	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	
1992	37	37	7	13	10	1	0	504484	3000	1030	0	0	0	0	300	40	0	
1993	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	15	0	0	0	0	2	0	0	0	2	0	0	0	0	0	30	0	
1995	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	23	1	18	0	0	150	0	0	0	10	0	0	0	0	165	0	0	
2000	21	0	2	0	0	1	0	42092	0	92	0	3000000	0	0	0	0	0	
2001	37	5	1	0	0	114	0	500	0	1146	5275000	1050000000	0	0	0	0	0	
2002	34	0	1	0	20	125	0	659	0	765	2000000	0	0	0	15	0	0	
2003	21	0	5	0	1	402	0	3157	30	66	1200	0	0	0	0	0	0	
2004	4	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	
2006	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
2007	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	10	1	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
2009	15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
2010	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	316	92	53	30	48	808		550896	3172	3363	7276200	1511700000			480	3185		

