Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1997	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	9	0	2	0	642	0	2984	0	0	0	0	0	0	0	0	0	0	
2008	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2010	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
2014	1	0	0	0	0	100	0	500	0	0	0	0	0	0	0	0	0	
2015	2	0	1	0	37	0	0	105	0	0	0	0	0	0	0	0	0	
