
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2000	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	57	57																

