Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	85	1492	74870	0	0	0	0	0	0	0	0	0	0	0	0	2456	0	
1971	59	23	2126	0	0	0	0	0	0	0	0	1000000	0	0	0	4997	0	
1972	78	452	1929	0	0	0	0	0	0	0	0	0	0	0	0	1582	0	
1973	5	8	1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	31	24	120280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	17	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	34	18	718	0	0	0	0	0	0	0	0	0	0	0	0	346500	0	
1977	44	16	1725	0	0	0	0	0	0	0	0	0	0	0	0	968	0	
1978	9	406	1520	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	
1979	54	0	5948	0	0	0	0	0	0	0	0	0	0	0	0	5006	0	
1980	18	0	27607	0	0	0	0	0	0	0	0	7000000	0	0	0	3135	0	
1981	14	0	61272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1982	29	15	23319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	19	19	138061	0	0	0	0	0	0	0	0	0	0	0	0	400	0	
1984	4	3	1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	22	0	74991	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	
1987	5	79	11917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	8	30	63004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	12	190	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	30	461	24918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	213	158	4321	0	0	0	0	27	0	0	0	0	0	0	0	0	0	
1992	134	190	82523	0	0	0	0	12809	0	0	0	0	0	0	0	0	0	
1993	241	397	12734	0	0	0	0	40000	280	0	0	0	0	0	0	908	0	
1994	106	58	7618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	51	87	40767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	22	28	1698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	13	2	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	50	7	16421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	56	43	272226	0	0	0	0	0	0	0	0	0	0	0	0	2327	0	
2000	48	148	569683	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	
2001	20	7	13655	0	0	0	0	2800	0	0	0	0	0	0	0	217	0	
2002	121	69	48589	0	0	0	0	0	0	0	0	0	0	0	0	2051	0	
2003	75	23	150819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	29	9	15315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	65	104	151155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	52	24	50338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	74	189	28182	0	0	11	0	3250	0	70	0	0	0	0	0	0	0	
2008	72	27	9812	0	0	0	0	850	0	0	0	0	0	0	0	1000	0	
2009	157	877	173076	0	0	0	0	300	0	0	0	0	0	0	0	0	0	
2010	111	43	47157	0	0	0	0	0	0	0	0	0	14	0	0	0	0	
2011	55	70	22267	0	0	0	0	1400	0	0	0	0	0	0	0	0	0	
2012	100	33	34177	0	0	0	0	0	0	0	50000000	0	0	0	0	0	0	
2013	111	123	20771	0	0	0	0	0	0	0	0	0	0	0	0	55000	0	
