Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	25	158	1502	0	863	708	0	15595	0	0	0	0	0	0	0	0	0	
1981	22	128	828	4	592	878	0	15240	0	0	0	0	0	0	0	0	0	
1982	24	121	647	0	891	804	0	6891	0	0	0	0	0	0	0	0	0	
1983	24	153	866	0	1403	694	0	20141	0	0	0	0	0	0	0	0	0	
1984	27	140	927	0	1083	1049	0	14024	0	0	0	0	0	0	0	0	0	
1985	17	135	747	0	865	530	0	15528	0	0	0	0	0	0	0	0	0	
1986	26	161	779	0	911	607	0	17788	0	0	0	0	0	0	0	0	0	
1987	22	156	886	0	496	704	0	23340	0	0	0	0	0	0	0	0	0	
1988	22	439	985	0	1097	682	0	26449	0	0	0	0	0	0	0	0	0	
1989	22	187	965	0	575	930	0	20290	0	0	0	0	0	0	0	0	0	
1990	22	125	995	0	1059	387	0	15813	0	0	0	0	0	0	0	0	0	
1991	19	99	1039	0	909	649	0	19742	0	0	0	0	0	0	0	0	0	
1992	31	904	1926	0	1610	5981	0	121638	0	0	0	0	0	0	0	0	0	
1993	23	174	680	6	906	664	0	32201	0	0	0	0	0	0	0	15	0	
1994	22	122	1183	2	549	999	0	32981	0	0	0	0	0	0	0	0	0	
1995	24	132	1162	0	1139	1095	0	32236	0	0	0	0	0	0	0	0	0	
1996	23	144	1152	1	761	1186	0	41796	0	0	0	0	0	0	0	86	0	
1997	20	105	745	0	834	764	0	17787	0	0	0	0	0	0	0	0	0	
1998	22	100	862	6	860	1000	0	32611	0	0	0	0	1	0	0	18	0	
1999	25	154	1048	0	751	1248	0	23146	0	0	0	0	0	0	0	6	0	
2000	51	609	1719	131	14986	9305	0	247838	0	8475	0	0	175	58	23453.32	1856	14000	
2001	128	2463	20308	52	31984	27275	4508	2363343	154	1550	0	0	379	178	910358.286	1620	33413	
2002	53	1091	2809	179	7950	10123	0	286336	0	1509	0	0	130	54	150131.658	963	97434	
2003	131	2492	9150	167	36587	31602	12	2057234	280	8797	0	0	10370	209	854857.635	2859	8400	
2004	127	1632	13576	57	47225	47231	2260	1190047	782	1371	0	0	383	162	4310824.513	2261	155020	
2005	151	2330	12584	643	31202	28556	99	1336256	154	1338	0	0	691	292	220338.141	5174	40400	
2006	203	4378	7835	638	28676	19822	405	813919	0	2051	0	0	884	411	1237952.738	8998	75793	
2007	97	1192	9823	126	22575	12034	2359	863219	200	1982	0	0	20613	207	52511.28	6865	77920	
2008	125	1930	4771	525	23239	18958	300	287332	78	0	0	0	425	163	201740.083	1824	57200	
2009	100	2119	5080	89	13362	17502	6	276481	785	1214	0	0	10371	146	3496783.57	3303	40200	
2010	117	1087	4100	90	27024	57383	2254	1336610	0	11583	0	0	366	245	3773189.028	7165	45306	
2011	111	556	3224	12	186815	261982	0	2552260	0	0	0	0	10272	169	99086.1691	735	55284	
2012	114	1522	6260	50	476339	900724	0	633318	863	0	0	0	252	129	555691.7701	1383	362934	
2013	90	1512	3326	223	48368	6279	300	422252	215	0	0	0	184	111	68256.701	1346	111072	
2014	45	166	1046	49	803	4892	0	153468	0	0	0	0	64	24	7611.76	534	29640	
