Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1914	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
1916	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1920	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	
1921	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1922	9	13	1	0	63	0	8	200	0	0	0	0	0	0	0	0	0	
1923	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1924	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1925	3	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	
1926	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1927	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	
1928	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1930	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1931	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1932	2	0	0	0	450	0	0	1000	0	0	0	0	0	0	0	0	0	
1933	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1934	4	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
1935	22	30	0	0	12	14	0	50	0	0	0	500000	0	0	0	0	0	
1936	5	0	3	0	38	1	0	0	0	0	0	4000	0	0	0	0	0	
1937	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1938	62	9	3	0	88	0	0	480	0	0	0	0	0	0	0	0	3	
1939	17	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
1940	10	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	
1941	2	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
1942	42	40	1	0	84	0	0	480	0	0	0	0	0	0	0	0	0	
1943	23	20	1	0	4	0	0	120	0	0	0	0	0	0	0	0	0	
1944	25	10	10	0	16	0	7	0	0	0	0	0	0	0	0	0	1	
1945	11	0	0	0	2	0	7	950	0	0	0	0	0	0	0	0	1	
1946	7	2	0	0	10	0	0	200	0	0	0	0	0	0	0	0	0	
1947	11	24	0	0	400	0	0	130	0	0	0	0	0	0	0	0	0	
1948	5	1	0	0	31	0	0	2	0	0	0	0	0	0	0	0	0	
1949	11	31	1	0	101	0	0	1860	0	0	0	0	0	0	0	0	0	
1950	99	11	0	0	635	0	913	45800	0	0	0	0	0	0	0	0	0	
1951	16	5	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	
1952	18	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
1953	31	4	0	0	13	0	0	9500	0	0	0	0	0	0	0	0	0	
1954	18	1	0	0	1	0	0	3200	0	0	0	0	0	0	0	0	2	
1955	26	2	0	0	65	180	2564	0	0	0	0	0	0	0	0	0	1	
1956	7	10	3	0	21	0	6	500	0	0	0	0	0	0	0	0	0	
1957	9	5	0	0	17	0	0	130	0	0	0	0	0	0	0	0	0	
1958	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
