Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1939	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1950	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1953	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1966	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1970	49	0	0	0	0	0	0	500	60	60	0	1570000	0	0	0	0	30	
1971	54	36	5	9	6	0	150	3000	0	0	0	2402861600	1	0	0	0	0	
1972	18	1	0	0	0	21	736	0	0	130	0	500000	0	0	0	0	0	
1973	21	1	0	0	17	0	63	0	0	0	0	15000000	0	0	0	0	0	
1974	22	1	0	0	1	16	146	90	0	130	0	3300000	0	0	0	0	0	
1975	30	1	1	0	1	2	6	0	0	0	0	3000000	1	0	0	0	0	
1976	10	5	4	0	1	0	0	0	0	0	0	400000	0	0	0	0	0	
1977	4	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1978	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
1979	58	5	0	0	42	0	0	0	0	0	0	785000	0	0	0	0	0	
1980	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	85	13	0	0	102	36	170	580	25	975	0	1202900000	0	0	500	0	0	
1982	42	2	1	0	2	0	96	1080	0	0	0	0	0	0	0	0	0	
1983	14	6	0	0	0	32	0	5610	0	0	0	5000000	2	0	0	0	0	
1984	56	3	0	2	136	36	8045	0	0	66	0	380000000	0	0	9500	0	120	
1985	18	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	21	18	0	30	3	0	1862	0	0	28020	0	900000000	0	0	7322	0	200	
1987	23	4	0	0	0	0	0	250000	0	0	0	0	0	0	0	0	0	
1988	30	21	0	0	155	0	988	300	0	0	0	3000000	0	0	0	0	0	
1989	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	10	14	0	0	0	5	234	1500	0	0	0	0	0	0	0	0	0	
1991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	3	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	
1993	23	0	11	2	36	2	700	520094	5	436	0	1000000	0	0	2360	0	0	
1994	20	1	0	0	0	1	0	71300	0	34	0	0	0	0	0	0	0	
1995	28	0	0	0	8	50	80	0	0	0	0	0	0	0	0	0	0	
1996	38	5	3	0	12	39	45	75000	0	0	0	37500000000	0	0	643	0	0	
1997	11	0	0	0	1	47	0	247	0	0	0	0	0	0	0	0	0	
1998	15	1	0	0	51	189	517	296697	0	0	0	6074003.6	0	0	0	0	0	
1999	18	10	0	0	0	0	1114	166313	0	0	0	0	0	0	0	0	0	
2000	28	16	3	2	27	0	551	197027	172	0	0	0	0	0	600	0	0	
2001	15	1	11	1	0	179	0	8391	0	23	0	1000000000	0	0	0	0	0	
2002	11	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	
2003	18	8	1	0	5	540	0	3620	0	0	0	0	0	0	0	0	0	
2004	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	23	1	0	0	0	0	60004	0	0	0	0	0	0	0	0	0	0	
2006	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	1	0	0	0	3	41	0	0	0	0	0	0	0	0	0	0	0	
2008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	11	0	0	0	0	20	0	180	0	0	0	0	0	0	0	0	0	
2012	6	0	0	0	0	30	0	165	0	0	0	0	0	0	0	0	0	
2013	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	11	0	1	0	2	109	0	555	0	0	0	0	2	0	0	0	0	
2015	12	1	0	0	11	21	0	160	0	0	0	0	1	0	0	0	0	
2016	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2017	5	0	2	0	7	0	0	32	0	0	0	0	0	0	0	0	0	
