
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1718	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1812	1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1880	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1902	1	1565	0	0	0	0	0	0	0	0	200000000	0	0	0	0	0	0	
1971	1	2	0	0	0	0	0	2000	0	0	4500000	0	0	0	0	0	0	
1979	4	0	0	0	0	600	0	97000	0	20000	100000000	0	0	0	0	0	0	
TOTAL	9	1623				600		99000		20000	304500000							

