
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1991	3	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1992	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	16	242	125	0	853	0	0	720297	0	0	0	0	0	0	0	0	0	
2000	17	57	21	2	2068	0	0	0	0	0	0	0	0	0	0	0	0	
2003	6	22	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
2004	7	5	11	0	39	342	0	0	0	0	0	0	0	0	0	0	0	
2005	9	25	10	8	75	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	61	362	167	13	3038	342		720297										

