
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2000	1	0	0	0	0	1	1	1	0	0	0	3345000	0	0	0	0	0	
2006	2	0	0	0	0	0	0	0	0	0	0	127811000	0	0	0	0	0	
2009	7	0	204	0	0	0	0	675	0	0	0	26000000	0	0	130	0	0	
2010	2	0	0	0	0	0	0	0	0	0	0	529930000	0	0	0	0	0	
TOTAL	12		204			1	1	676				687086000			130			

