
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1993	2	0	0	0	0	1	0	0	0	0	0	1102000000	0	0	0	0	0	
1995	2	0	0	0	0	1	0	918	0	0	0	80000000	0	0	0	0	0	
1996	1	0	0	0	0	0	0	0	0	0	0	6584000	2	0	0	0	0	
1997	2	1	0	0	0	2	0	0	0	0	0	91000000	0	0	0	0	0	
1998	8	0	0	0	0	2	0	0	0	0	0	116860000	14	0	0	0	0	
1999	3	0	0	0	0	22	0	280	0	0	0	0	3	0	0	0	0	
2000	5	0	0	0	0	2	0	12	0	0	0	80230000	1	0	0	0	0	
2001	3	0	0	0	0	2	320	0	0	0	0	185000020	0	0	0	0	0	
2002	5	0	0	0	3	6	60	1261	0	0	0	11000000	0	0	0	0	0	
2003	10	1	0	0	0	54	5	3358	0	0	0	1687164000	0	0	644	0	0	
2004	17	1	0	0	0	86	269	26700	0	0	0	3040776740	2	0	0	0	0	
2005	17	1	23	0	24	548	472	5103	0	0	0	2464994500	1	0	1.5	0	0	
2006	15	0	0	0	134	32	28	1102	0	0	0	1433661910	4	0	0	0	0	
2007	29	1	2	3	244	3	121	2329	0	0	0	2195312390	2	1	0	0	0	
2008	65	0	0	0	636	316	90	11340	0	0	0	3007487466.683	4	1	0	12	1600	
2009	144	7	149	0	1125	616	213	173814	1155	0	0	63297300462	53	6	264495.36	11893	8880	
2010	179	20	42	0	383	1357	0	28502	0	0	0	10561432570	108660547	0	0	12	0	
2011	165	6	1	0	106	46938	0	295321	12	0	0	2388422435619	21	24	311.8	8	3217.27	
2012	69	0	0	0	228	126	0	5908	74	41	0	24363124132	2	0	0	0	233.3	
TOTAL	741	38	217	3	2883	50114	1578	555948	1241	41		2502146363809.68	108660656	32	265452.66	11925	13930.57	

