Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1899	23	0	0	0	0	0	0	46218	0	0	0	0	0	0	0	0	0	
1979	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	2	0	0	0	0	0	0	800000	0	0	0	0	0	0	0	0	0	
1992	2	3915	0	0	0	0	0	297533	0	0	0	0	0	0	0	0	0	
1993	2	0	0	0	0	0	0	248460	0	0	0	0	0	0	0	0	0	
1994	229	0	0	0	0	0	0	4983803	0	0	0	0	0	0	0	0	0	
1995	228	0	0	0	0	0	0	3010041	0	0	0	0	0	0	0	0	0	
1996	147	0	0	0	0	0	0	1977248	0	0	0	0	0	0	0	325	0	
1997	188	0	0	0	0	0	0	3208400	0	0	0	0	0	0	0	4700	0	
1998	170	0	0	0	0	0	0	5368643	327	0	0	0	0	0	0	0	0	
1999	262	0	0	0	0	0	0	5154333	0	0	0	0	0	0	0	0	0	
2000	326	0	0	0	0	0	0	7197016	0	0	0	0	0	0	9882	0	0	
2001	259	5	0	0	0	0	0	5415873	0	0	0	0	0	0	0	0	0	
2002	322	0	0	0	0	0	0	8735065	0	0	0	0	0	0	33520	0	0	
2003	355	0	0	0	0	0	0	13463121	0	0	0	0	0	0	0	326	0	
2004	107	0	0	0	0	0	0	2588628	10	0	0	0	0	0	67547	0	0	
2005	224	0	0	0	0	0	0	3613017	0	0	0	0	0	0	1600	0	0	
2006	185	0	0	0	0	0	0	7636343	0	0	0	0	0	0	105.6	2542450	0	
2007	155	0	0	0	0	0	0	1510949	0	0	0	0	0	0	0	1824	0	
2008	169	0	0	0	0	0	0	1194781	300	0	0	0	0	0	151356.265	4022	0	
2009	43	0	0	0	0	0	0	192487	0	0	0	0	0	0	1515.675	0	0	
2010	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	11	0	0	0	0	0	0	762	0	0	0	0	0	0	0	0	0	
2013	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2015	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2017	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2018	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2019	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	
