Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	349.44	0	0	
1998	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	
2004	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7878.6546	0	0	
2005	3	0	0	0	0	0	0	0	0	0	800000	13633280	0	0	14537.03	12	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
