Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	3	0	2	1	0	0	0	0	0	10	0	0	0	0	0	0	0	
1981	3	0	0	0	0	0	0	60	0	275	0	0	0	0	0	0	0	
1982	2	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	
1983	3	3	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	
1984	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	
1986	3	0	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	
1987	4	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	
1990	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	
1991	18	0	0	0	0	0	0	124	0	124	0	0	0	0	0	0	0	
1992	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	9	0	0	0	0	0	0	0	0	61	0	0	1	0	0	0	0	
2005	5	0	0	0	1	0	1	0	0	100	0	0	2	0	0	0	0	
2006	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
2008	7	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
