
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1981	1	3	23	0	0	0	0	0	0	13	0	0	0	0	0	0	0	
1982	2	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	
1985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
1987	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	7	1	0	0	0	0	1	6	0	0	0	45000	0	0	5	0	0	
1989	7	1	2	0	0	0	1	6	0	0	0	250000	0	0	0	0	0	
1990	9	0	0	0	0	0	1	10	0	0	0	75000	0	0	1	0	0	
1991	15	0	0	0	0	0	6	40	0	0	0	200000	0	0	14	0	0	
1992	13	0	3	0	0	0	4	21	0	0	0	166550000	0	0	0	0	0	
1993	45	6	6	0	0	4	8	30	0	0	0	1211000	0	0	16	0	0	
1994	89	5	22	0	0	6	12	6	0	0	0	11080500	0	1	15	0	0	
1995	34	0	1	0	0	0	1	13	3	0	0	657700	0	0	0	0	0	
1996	16	3	2	0	0	1	5	12	0	0	0	35000	0	0	3	0	0	
1997	20	3	5	0	0	2	3	12	0	0	0	15000	0	0	0	0	0	
1998	40	1	2	0	0	7	1	210	0	0	0	2760000	0	0	8	0	0	
1999	30	2	6	0	1	7	24	112	0	0	0	13665000	0	0	2	0	0	
2000	91	6	31	0	1	23	26	364	0	0	0	44390000	0	0	63	0	0	
2001	110	2	10	0	0	18	37	336	0	0	0	6105500	0	0	155	0	0	
2002	114	2	6	0	1	18	7	310	0	0	0	3785000	0	0	73	0	0	
2003	153	3	18	0	2	0	15	157	0	0	0	8811000	1	0	366	0	0	
2004	156	37	68	0	0	1	46	225	0	13	0	42536650	1	0	183	0	0	
2005	185	18	44	0	3	1	52	172	0	15	0	72204000	0	0	1843	0	0	
2006	201	57	78	0	5	5	90	258	5	0	0	46647950	0	0	195	9	0	
2007	416	137	231	0	1	14	38	1649	0	0	0	23778477	0	0	592	0	0	
2008	383	233	456	0	2	56	224	285	0	0	0	28136950	0	0	94	11200	0	
2009	687	48	94	0	0	8	79	5594	0	26	0	33613061	2	0	201	0	0	
TOTAL	2833	568	1115		16	171	681	9828	8	67		506552788	4	1	3832	11209		

