
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1988	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	3	36	0	0	0	0	0	0	0	0	1333333	4000000	0	0	0	0	0	
1991	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	10	3	0	0	0	0	0	0	0	0	700000	3000000	0	0	0	0	0	
1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	5	0	0	0	0	0	0	0	0	0	1055000	7550000	0	0	381	0	0	
2003	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	3	1	1	0	0	0	0	0	0	0	0	0	0	0	74	0	0	
2005	2	1	0	0	0	0	75000	0	0	0	77420000	600000000	0	0	400	0	0	
2009	3	1	0	0	0	0	975	0	0	0	125000	1000000	0	0	73	0	0	
2010	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	56	73	1				75975				80633333	615550000			928			

