
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	7	4	2	0	2	0	10	0	0	0	4050000	20250000	0	0	0	0	0	
1993	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	2	0	0	0	0	0	0	0	0	0	1138690	6488285	0	0	0	0	0	
1996	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	
1998	423	196	136	98	1405	19277	84775	659140	0	76652	0	0	10	10	8783	917	28600	
1999	43	1	0	0	28	236	666	13262	0	2291	0	0	1	1	55	0	0	
2000	32	0	0	0	53	311	20	4664	0	410	3287000	24652500	0	0	2950	0	0	
2001	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	55	417	51	790	10365	38945	226311	157886	0	139264	420000	3000000	55	1	8299	0	241800	
2008	1	0	0	0	175	299	900	0	0	0	500000	3972750	0	0	1426	0	0	
2009	2	0	0	0	0	35	325	0	0	175	120000	960000	0	0	84	0	0	
2010	210	153	85	36	10705	45247	100820	418349	0	176918	203000	0	849	42	5577.3	0	210985	
2011	9	1	0	0	3	3	108	47000	0	78	0	0	0	1	0	0	0	
2012	6	0	0	0	0	86	549	3180	0	223	0	0	1	0	0	0	0	
2013	2	0	0	0	0	90	1804	0	0	75	0	0	0	0	0	0	0	
2014	19	0	0	0	21	422	8344	64290	0	59	48000	367930	2	0	0	0	0	
2015	7	0	0	0	0	3	12033	618	0	0	144000	1107400	1	1	1796	0	0	
TOTAL	841	780	278	924	22757	104954	436665	1368389		396165	9910690	60798865	919	56	28970.3	917	481385	

