
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	323	0	0	0	0	0	0	1850000	0	0	0	0	0	0	812500	0	0	
1971	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	
1973	54	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	70000000	
1974	185	0	0	0	0	0	0	0	0	0	0	1405000000	0	0	3700	294000	0	
1975	114	0	0	0	0	0	0	250000	0	0	0	0	0	0	0	0	0	
1976	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	27	0	0	0	0	0	0	0	0	0	0	0	0	0	151760	71000	0	
1978	94	0	0	0	0	0	0	40000	0	0	0	4325994000	0	0	866000	99000	0	
1979	67	0	0	0	32	0	0	528500	0	0	0	4765915000	0	0	1805313	560060	0	
1980	303	0	70015	0	0	0	0	15750	0	0	0	0	0	0	295000	267000	0	
1981	8	0	0	0	0	0	0	175000	0	0	0	0	0	0	200000	0	0	
1982	104	0	250	0	0	0	0	0	0	0	0	148000	0	0	1055600	210500	0	
1983	31	5	0	0	0	0	0	0	0	0	0	700000000	0	0	170000	7800	0	
1984	3	0	0	0	0	0	0	2000	0	0	0	579000000	0	0	15000	300	0	
1985	11	27	0	0	0	0	0	0	0	0	0	0	0	0	75000	0	0	
1986	27	0	0	0	0	0	0	100000	0	0	1600000	6510000000	0	0	180000	5000	0	
1987	18	12	0	0	0	0	0	77000	0	0	0	550000000	0	0	134611	26450	0	
1988	15	0	0	0	0	0	0	0	0	0	0	1500000000	0	0	802500	20800	0	
1989	13	2	0	0	0	0	0	500000	0	0	0	10050000000	0	0	842447	1236450	0	
1990	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	
1992	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	54	3	120	0	0	0	0	24000	0	0	0	0	0	0	599600	35400	0	
1994	73	1	10000	0	0	0	0	14000	0	0	0	210600000	0	0	166859	33000	0	
1995	6	0	0	0	0	0	0	0	0	0	0	68000000	0	0	400000	301000	0	
1996	17	0	0	0	0	0	0	200	0	0	0	60000000	0	0	128000	11600	0	
1998	23	3	0	0	0	0	0	508000	0	0	0	150000000	0	0	686410	223000	0	
1999	115	1	2	0	0	0	0	983000	0	100	0	2209250000	0	0	2194572	497427	0	
2000	84	0	0	0	0	0	0	396000	0	0	0	244000000	0	0	1321665	413015	0	
2001	9	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	21500	0	
2002	71	0	0	0	0	0	0	24143	0	0	0	12738000	0	0	683020	35844	0	
2003	33	0	0	0	0	0	0	4870	0	0	0	806000000	0	0	361000	3650	0	
2004	21	0	0	0	0	0	0	2582	0	0	0	1606000000	0	0	161243	0	0	
2005	76	1	0	0	0	0	0	2224769	0	0	0	1443200000	0	0	1308261	7512	0	
2006	40	0	0	0	0	0	0	680	0	0	0	0	0	0	537700	244800	0	
2007	6	0	0	0	0	0	0	1000	0	0	0	0	0	0	200	30	0	
2008	22	0	0	0	0	0	0	2140	0	0	0	0	0	0	400000	10500	0	
2009	212	0	0	0	0	0	0	147950	0	0	0	8000000	0	0	3544318	39650	0	
2010	75	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	
2011	540	0	5000	0	0	0	0	6000	0	0	0	1600000000	75000	0	3791220	269672	0	
2012	560	0	0	0	0	0	0	321714	0	0	0	8241740000	0	0	831883	1346854	0	
2013	233	0	0	0	0	0	0	1892000	0	0	0	0	0	0	1054000	538600	0	
TOTAL	3971	58	85387		32			10092498		100	1600000	47045585000	75000		25659382	6886414	70000000	

