
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	28	45	0	0	0	0	0	0	0	0	0	0	1	0	35082	0	0	
1971	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	7	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	3	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	
1974	7	0	0	0	0	0	0	164	0	0	0	0	0	0	50	0	0	
1975	7	15	88	0	0	0	0	90000	0	0	0	0	0	0	13	500	0	
1976	13	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	
1977	27	0	0	0	0	0	0	0	0	0	0	2000000	0	0	63	0	0	
1978	4	31	0	0	0	0	0	0	0	0	0	6190000	0	0	0	0	0	
1979	36	0	0	0	0	0	0	30000	0	0	0	36000000	0	0	0	100000	0	
1980	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	1	0	0	0	0	0	0	0	0	0	0	30000000	0	0	0	0	0	
1982	31	0	78000	0	0	0	0	0	0	0	0	0	0	0	6500	0	0	
1983	8	0	100000	0	0	0	0	4	0	0	0	0	0	0	2814	100	0	
1984	3	0	15000	0	0	0	0	0	0	0	0	500000000	0	0	3635	100	0	
1985	2	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	
1986	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	31	0	0	0	0	0	0	200000	0	0	0	0	0	0	0	0	0	
1991	120	1	0	0	0	0	0	172	0	0	0	700000000	0	0	880	0	0	
1992	3	2	0	0	0	0	0	0	0	0	0	0	0	0	400	15	0	
1993	2	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	
1995	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	
1997	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	61	3	11804	0	0	0	0	6000	0	0	0	300000000	0	0	0	0	0	
1999	55	0	12647	0	0	0	0	11440	0	2740	0	0	0	0	6	0	0	
2000	18	0	7000	0	0	0	0	33100	0	0	0	0	0	0	7202	0	0	
2001	16	0	1	0	0	0	0	142000	0	0	0	0	0	0	0	0	0	
2002	56	4	69	0	0	0	0	109420	0	0	0	0	0	1	0	0	0	
2003	4	0	0	0	0	0	0	300	0	0	0	0	0	0	2501	0	0	
2004	12	0	221	0	0	40	0	15160	0	0	0	0	0	0	0	0	0	
2005	136	8	181	0	0	200	0	616520	0	1920	0	0	0	0	4622.5	45	0	
2006	130	0	2378	0	0	0	0	5451800	0	9800	0	0	0	0	16912	0	0	
2007	49	2	4452	0	0	500	0	26000	0	0	0	0	0	0	0	5	0	
2008	64	4001	722	0	0	0	0	51000	0	100	0	0	0	0	349	0	0	
2009	82	5	621	0	0	0	0	103000	0	0	0	0	0	0	0	40	0	
2010	101	10	1028	0	0	0	400	5000	0	5500	0	0	0	0	130	0	0	
2011	133	0	92	0	0	95	0	22600	0	150	0	0	0	0	40	0	0	
2012	55	0	4	0	0	0	0	511300	0	100	0	0	1	0	570	4000	0	
2013	40	200	5283	0	0	0	0	107000	0	1500	0	63000000	8	0	5436	0	0	
TOTAL	1387	4342	239616			835	400	7542180		22610		1637190000	10	1	127285.5	104805		

