
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2002	9	201	446	0	0	0	4	446	0	4	0	0	0	0	0	0	0	
2003	4	25	177	0	0	0	0	177	0	0	0	0	0	0	0	0	0	
2004	4	22	223	0	0	0	0	223	0	0	0	0	0	0	0	0	0	
2005	3	53	262	0	0	0	0	262	0	0	0	0	0	0	0	0	0	
2006	2	8	54	0	0	0	0	54	0	0	0	0	0	0	0	0	0	
2007	4	4	18	0	0	0	0	18	0	0	0	0	0	0	0	0	0	
2008	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
2009	1	9	52	0	0	0	0	52	0	0	0	0	0	0	0	0	0	
2016	1	7	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	
TOTAL	29	331	1253				4	1253		4								

