Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	69	41	58	1	101	26	822	427	0	50	0	87610000	0	5	0	0	0	
1971	90	58	90	0	204	19	1149	2607	0	364	3600000	5475160	2	2	0	0	0	
1972	57	38	23	0	85	20	773	1212	0	103	0	130001	0	1	0.08	0	0	
1973	36	14	12	10	116	3	477	837	0	95	650000	1200000	2	0	60	0	0	
1974	31	24	45	0	102	1	498	12	0	159	0	1000000	0	1	0	0	0	
1975	46	34	50	1	72	1	424	500	0	184	0	1005000	0	0	0	0	0	
1976	61	17	53	0	160	4	1121	300	3	0	0	3000001	0	0	0	5	0	
1977	59	23	49	1	196	13	1597	315	0	0	13100000	31690000	0	0	0	0	0	
1978	80	35	43	0	154	13	1181	21	0	60	930000	13900000	1	2	0	0	0	
1979	74	39	91	0	86	5	787	2005	0	40	3702485	24000000	4	0	0	0	0	
1980	106	51	102	0	167	19	1229	131	0	365	175000	86400000	1	0	0	56	0	
1981	88	56	62	0	209	9	1454	187	0	453	551202	29250200	4	2	0	1000	0	
1982	116	74	91	0	352	12	2777	508	0	251	0	1035200000	2	1	0	0	0	
1983	103	58	119	1	109	12	650	474	34	220	0	205500000	5	3	0	0	0	
1984	40	27	25	0	51	8	218	0	0	0	0	32212000	1	0	0	0	0	
1985	67	40	56	1	78	16	724	284	0	99	200000	292600000	0	1	0	0	0	
1986	63	36	17	2	91	3	432	0	201	0	0	198000000	0	0	0	16	0	
1987	76	37	80	0	112	15	611	938	26	0	0	1168000000	1	0	0	3000	0	
1988	172	93	123	0	222	32	939	0	0	409	16500000	2091875000	0	0	0	0	0	
1989	152	80	155	0	240	66	1179	2000	0	262	0	1460000000	0	0	0	0	0	
1990	206	90	141	0	262	46	2892	3723	0	364	1000000	3354000000	9	3	0.03	0	0	
1991	146	50	87	1	140	12	1123	3327	0	905	5000000	1073700400	4	2	0	0	0	
1992	34	12	20	0	37	13	466	400	0	258	2000000	500000000	0	1	0	0	0	
1993	129	47	139	0	163	30	784	2220	0	90	80050000	6093000000	4	1	0	0	0	
1994	87	59	65	0	200	10	751	1740	0	878	0	2855000000	3	0	0	0	0	
1995	108	58	149	0	194	28	1174	232	0	1015	44000000	3610000000	2	0	0	0	0	
1996	63	32	21	0	48	2	148	2608	30	0	0	3310000000	2	0	0	0	0	
1997	48	39	28	0	44	7	302	460	0	0	0	1365000000	1	0	0	0	0	
1998	129	64	115	0	166	20	973	40	0	192	407000000	1460000025	1	1	0	0	0	
1999	95	48	141	0	132	11	1205	33	0	193	0	1980000600	4	1	0	0	0	
2000	75	48	46	0	83	9	822	1770	0	143	0	6855000000	0	0	0	0	0	
2001	60	83	50	2	52	16	476	278646	0	200	0	600000000	0	0	0.07	6	0	
2002	47	36	31	0	49	2	680	110	0	101	0	0	3	0	0	16	0	
2003	81	65	89	1	112	0	1488	321	0	444	0	2160000000	0	0	0	0	0	
2004	46	30	33	0	71	0	475	192	0	322	10000000	6200500000	0	0	0	0	0	
2005	44	25	28	0	26	0	366	1501	0	1000	34960033	21272408000	0	0	0	0	0	
2006	59	36	85	0	71	14	1675	1155	0	432	0	6213600000	1	0	0	0	0	
2007	78	72	62	7	112	3	986	1707	0	7896	32500000	25509305000	0	0	0	0	0	
2008	83	50	72	0	150	15	1529	356	0	5448	4200000	3755144000	0	0	133	200	0	
2009	45	21	18	3	70	5	1272	9	0	209	0	1560000000	0	0	0	0	0	
2010	29	13	9	0	25	0	66	2000	0	1213	1245395000000	106890000000	0	0	5000	0	0	
2011	41	32	26	3	50	7	239	26	0	1500	0	0	0	0	6	0	0	
2012	32	2	39	0	87	0	313	500	118	200299	6700000	0	2	0	1673	0	500	
2013	20	2	28	0	154	15	552	0	0	1297	25000000	0	3	0	30	0	0	
2014	10	11	4	0	44	0	58	0	0	1270	0	0	0	1	0	0	0	
