
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1851	2	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1855	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1865	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1893	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1905	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1911	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1919	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1920	2	50	402	0	173	4290	0	15000	0	0	0	0	0	0	0	0	0	
1921	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1926	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1930	2	30	100	0	446	188	0	0	0	0	0	0	0	0	0	0	0	
1942	1	44	119	0	1424	2200	0	0	0	0	0	0	0	0	0	0	0	
1948	1	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1959	3	0	0	0	109	792	0	0	0	0	0	0	2	1	0	0	0	
1960	3	7	127	0	412	2763	0	0	0	0	0	0	0	0	0	0	0	
1962	2	5	77	0	98	465	0	0	0	0	0	0	0	0	0	0	0	
1967	3	12	177	0	534	6336	0	0	0	0	0	0	0	0	0	0	0	
1969	2	0	0	0	998	5331	0	0	0	0	0	0	0	0	0	0	0	
1979	2	35	382	0	0	17122	0	100000	0	0	0	0	0	0	0	0	0	
1982	2	2	24	0	16802	16802	0	0	0	0	0	0	810	44	0	0	0	
1988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	1	0	0	0	1	0	2	0	0	0	0	1425192	0	0	0	0	0	
1997	2	0	0	0	55	0	25	0	0	0	0	2580360	0	0	0	0	0	
1998	10	0	0	0	23	0	130	0	0	0	0	19926926	0	0	0	0	0	
1999	9	0	0	0	31	2	98	0	0	0	0	24130655	0	0	0	0	0	
2001	2	0	0	0	1	1	15	0	0	0	0	229396	0	0	0	0	0	
2002	4	0	1	0	4	0	92	0	0	0	0	4000000	0	0	0	0	0	
2003	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2004	11	0	0	0	5	32	0	36	0	0	0	0	0	0	0	0	2000	
2005	11	0	0	0	40	304	0	0	0	0	0	0	0	0	0	0	0	
2006	5	0	0	0	20	117	0	0	0	0	0	0	1	0	0	0	0	
2007	10	0	0	0	5	17	8	0	0	0	0	2600326	1	0	0	0	0	
2009	17	0	0	0	138	1517	7	0	0	0	0	154143218	3	4	0	0	0	
2010	3	0	0	0	0	4	6	0	0	0	0	2032719	0	0	0	0	0	
2012	4	0	0	0	2	0	4	0	0	0	0	3880770	0	0	0	0	0	
2014	51	0	154	0	37	926	0	808	0	118	0	2143018814	0	0	0	0	0	
2015	21	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	
2016	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2017	54	0	0	0	0	37	0	0	0	0	0	0	4	1	0	0	0	
2018	188	0	0	0	16	804	0	0	0	0	0	0	0	0	0	0	0	
2019	59	51	0	0	4	212	316	316	0	316	0	0	2	1	0	0	0	
2020	38	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
2021	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	555	850	1584		21379	60275	703	116160		434		2357968376	823	51			2000	

