Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
1971	20	0	6	0	0	0	881	0	0	53	0	15000000	0	0	0	0	0	
1972	9	0	0	0	4	12	104	0	0	32	0	0	0	0	0	0	0	
1974	2	0	0	0	0	40	0	160	0	0	0	0	0	0	0	0	0	
1975	1	0	0	0	10	7	210	0	0	0	0	0	0	0	0	0	0	
1976	79	4	0	0	1	12	652	1500	0	756	0	6	2	0	0	0	0	
1977	6	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	
1978	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	15	0	8	0	0	0	116	0	0	88	0	0	0	0	0	0	0	
1980	3	0	0	0	0	0	0	6620	0	0	0	0	0	0	0	0	0	
1981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1982	22	1	9	0	4	18	595	3000	0	503	0	0	1	0	0	0	0	
1983	58	1	0	0	1	136	9965	20000	0	2003	4000000	0	1	1	0	0	400	
1984	3	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	
1986	5	0	15	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	
1987	4	0	0	0	0	13	87	0	37	0	0	0	0	0	0	0	0	
1988	10	1	0	0	0	0	146	0	0	146	0	0	0	0	0	0	0	
1989	28	1	0	0	0	0	22	0	0	22	0	0	0	0	0	0	15	
1990	15	0	0	0	0	5	1194	0	0	1000	0	0	0	0	0	0	0	
1991	30	0	0	0	7	374	5219	207	0	0	0	0	0	0	0	0	200	
1993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	13	0	0	0	55	0	2100	461	0	0	4	0	0	0	1800	0	0	
1996	23	0	0	0	10	0	820	70	0	0	0	0	0	0	0	0	0	
1997	25	6	0	0	938	8880	16269	308	814	1823	0	2700000000	0	0	0	0	0	
1998	46	0	2	0	0	0	0	130600	0	0	0	0	0	1	0	0	0	
1999	39	1	0	0	0	4	1385	120	0	25	0	0	0	0	0	2000	0	
2000	34	0	0	0	1	105	474	1200	0	312	0	0	0	0	3000	0	7	
2001	3	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	
2002	4	12	0	11	5500	11500	32693	186917	0	4278	0	0	0	0	0	0	0	
2004	10	0	0	0	94	283	499	1373	0	4	0	0	0	0	0	0	0	
2005	9	9	0	0	2	588	95	2462	0	0	0	0	0	0	0	0	0	
2006	3	0	0	0	0	50	0	211	0	0	0	0	0	0	0	0	20	
2007	6	1	0	0	0	0	33	49	0	0	0	0	0	0	0	0	0	
2008	6	0	0	0	0	420	34407	20	0	0	0	0	0	0	0	0	0	
2009	1	0	0	0	0	4800	0	18000	0	0	0	0	0	0	0	0	0	
2010	2	0	0	0	0	1500	0	6200	90	0	0	0	0	0	0	0	0	
2011	14	0	7	0	0	1688	12246	10505	0	38	0	0	0	0	0	0	0	
2012	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	5	0	0	0	4	96	156	4500432	0	10	0	0	0	0	0	0	0	
2014	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
