
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2001	2	0	0	0	0	0	18	1082	0	0	0	0	0	0	0	0	0	
2002	1	0	0	0	1	0	1	9	0	0	0	0	0	0	0	0	0	
2003	8	0	0	0	0	104	325	850	0	0	0	0	0	0	0	0	0	
2006	1	0	0	0	0	30	125	30	0	0	0	0	0	0	0	0	0	
2007	7	0	0	0	650	4265	7244	1866	0	0	0	0	0	0	0	0	0	
2008	4	0	0	0	5	9	62	37	0	0	0	0	0	0	0	0	0	
2009	7	3	2	0	1	230	271	229	0	0	0	0	0	0	0	0	0	
2010	88	8	0	0	0	4008	1866	3530	1273	359	0	0	0	0	32	0	0	
2011	36	1	0	0	22	308	291	371	57	59	0	0	0	0	0	0	0	
2012	25	5	0	0	2	325	199	139	0	0	0	0	0	0	0	0	0	
2013	75	6	0	0	61	2215	2580	2666	0	848	0	0	0	0	180	0	0	
2014	5	0	0	0	0	208	0	208	0	0	0	0	0	0	0	0	0	
2015	15	20	112	14	49	92	186	416	240	108	0	100000000	8	3	27	125	25	
2016	11	1	0	0	6	119	0	121	0	0	0	0	0	0	0	0	0	
2017	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	287	46	114	14	797	11915	13168	11554	1570	1374		100000000	8	3	239	125	25	

