Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1933	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1935	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1941	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1945	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1946	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1947	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1949	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1955	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1956	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1957	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1959	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1960	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1961	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1963	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1964	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1965	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1966	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1967	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1968	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1969	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1970	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1971	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	10	3	0	0	1300	0	6000	4000	0	0	0	0	0	0	0	0	0	
1987	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	5	3	0	0	120	357	600	585	0	1200	0	0	0	0	1500	0	0	
1989	2	0	0	2	150	0	750	0	0	0	0	0	0	0	0	0	0	
1990	16	5	0	6	48	607	496	3035	0	171	0	0	0	0	80	0	0	
1991	14	7	0	0	163	690	2195	2160	0	1701	0	0	0	0	0	0	450	
1992	12	16	400	3	1048	71	5444	243	0	150	0	0	0	0	0	0	0	
1993	27	9	6	4	924	2175	4613	6377	0	215	10150	200001	2	0	100	0	0	
1994	47	11	23	0	283	1808	2450	6326	0	86	0	0	0	0	669	0	150	
1995	70	8	16	5	855	9850	6434	41606	0	1021	32600	132602	0	0	85	0	0	
1996	67	2	0	4	107	4320	12558	11341	0	465	290000	4412300	0	0	1800625	14	0	
1997	63	1	0	0	12	742	56	7790	0	0	30000	906500	0	0	1	0	0	
1998	137	3	0	0	160	3510	811	17161	0	0	10662000	72000	0	0	0	0	0	
1999	56	0	0	0	18	1526	69	7381	0	0	0	0	0	0	0	0	0	
2000	75	0	0	0	3	1282	18	6683	0	122	0	0	0	0	243	0	83	
2001	46	6	0	0	6	846	133	4623	10	155	0	0	0	0	4	0	14	
2002	26	5	8	0	280	1249	1483	7600	0	23	0	0	1	0	0	0	0	
2003	30	0	0	0	0	1464	0	9647	0	0	0	0	0	0	40	0	0	
2004	43	13	0	0	311	5603	1559	27786	0	0	0	0	4	0	0	0	15	
2005	45	1	0	0	169	2615	1008	13007	0	101	0	0	0	0	0	0	0	
2006	53	7	0	0	245	1912	1151	8531	0	0	0	0	0	0	0	0	0	
2007	230	0	0	0	6	2477	48	10791	0	10	0	0	3	0	0	0	0	
2008	167	20	6	12	1619	17312	8737	91318	0	620	0	15000000	0	0	0	0	0	
2009	24	4	0	0	4	995	27	19354	25	84	500000	0	0	0	1	1	0	
2010	69	6	250	0	4	12531	4122	65742	1	599	0	0	5	0	800945	2950	0	
2011	95	1	0	0	58	4858	552	19050	0	1904	0	0	0	0	415	0	0	
2012	69	1	0	0	10	2405	80	10571	0	1586	1000	27500	3	2	110	2050	21	
2013	34	0	0	0	7	306	62	1362	0	206	500000	500000	0	0	20	0	0	
