
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1974	1	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	
1975	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
1990	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1991	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3045	0	0	
1995	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	
1996	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
1998	3	0	0	0	19	31	196	0	0	0	0	0	0	0	0	0	0	
1999	14	0	0	0	3	24	71	0	0	78	0	0	1	0	0	0	0	
2000	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	6	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2003	12	0	0	0	0	8	23	0	0	0	0	0	1	0	0	0	20	
2004	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	45	
2005	23	0	4	0	1	90	4	0	0	0	0	0	0	0	0	0	90	
2006	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	83	0	0	0	0	1061	3695	5125	0	30	0	0	0	0	0	0	0	
2008	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	9	0	0	0	0	16	64	0	0	0	0	0	0	0	0	0	150	
2011	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	4	0	0	0	0	1	4	20000	0	0	0	0	0	0	0	0	0	
2013	3	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	
2014	6	0	0	0	0	0	0	400	0	0	0	0	1	0	0	0	425	
2015	12	0	0	0	0	2	30	0	0	0	0	0	0	0	0	0	24305	
2016	422	0	0	0	20	196	985	2277	104	24	151552196.563	49451914994	13	0	20666.4	1545	6197039.58	
2017	377	0	0	0	130	672	2692	0	17	625	158777319	67081963177	21	0	7628.334	291575	4338876.97	
2018	3	1	0	0	0	9	45	0	0	0	0	0	0	0	2	1	0	
2019	3	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	
TOTAL	1042	7	4		175	2132	7819	27802	121	764	310329515.56	116533878171	37		31341.73	293121	10560951.55	

