
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	63	2	0	0	56	15	106	0	0	0	22596310	102450000	0	0	0	0	0	
1981	32	8	0	0	12	7	13	14	0	0	537708	10355000	0	0	0	0	0	
1982	52	3	0	0	46	18	42	0	0	0	1595119	10235000	0	0	0	0	0	
1983	45	3	0	0	39	9	67	0	0	0	4062794	19945000	0	0	0	0	0	
1984	56	4	0	0	45	19	110	0	0	0	9879383	268760000	0	0	0	0	0	
1985	70	1	0	0	58	22	42	0	0	0	21069551	235170000	1	0	0	0	0	
1986	69	7	0	0	61	22	6	0	0	0	2530344	97700000	5	0	0	0	0	
1987	63	6	0	0	66	2	148	0	0	0	3190518	200365000	1	1	0	0	0	
1988	35	6	0	0	32	16	40	0	0	0	494788	37550000	0	0	0	0	0	
1989	35	3	0	0	77	16	150	0	0	0	205391	15380000	2	0	0	0	0	
1990	31	8	0	0	41	16	20	0	0	0	54306	5000000	0	0	0	0	0	
1991	71	6	0	0	93	16	30	0	0	0	5311624	648550000	0	0	0	0	0	
1992	18	0	0	0	21	3	41	0	0	0	1489647	20000000	0	0	0	0	0	
1993	43	6	0	0	61	15	65	0	0	0	1965740	91000000	2	0	0	0	0	
1994	22	5	0	0	56	1	34	310	0	0	0	1160000000	0	0	0	0	0	
1995	25	0	0	0	30	14	104	0	0	0	0	6000000	0	0	0	0	0	
1996	53	4	0	0	70	16	369	0	93	0	0	0	1	0	0	0	0	
1997	58	4	0	0	59	26	107	0	0	0	0	105000000	0	0	0	0	0	
1998	10	1	0	0	19	12	115	0	0	0	0	0	0	0	0	0	0	
1999	3	0	0	0	6	1	29	0	0	0	0	0	0	0	0	0	0	
2004	2	0	0	0	8	12	222	0	0	0	0	0	0	0	0	0	0	
2007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	35	1	0	0	32	37	303	56	0	0	0	0	0	0	0	0	0	
2009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	7	0	0	0	3	53	240	0	0	0	0	0	0	0	0	0	0	
2013	2	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	
2016	1	0	0	0	3	5	14	0	0	0	0	0	0	0	0	0	0	
TOTAL	903	78	1		995	374	2419	380	93		74983223	3033460000	12	1				

