
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1981	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1982	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	
1983	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
1988	2	0	0	0	0	0	0	2	0	0	125	250	0	0	0	0	0	
1989	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
1993	2	0	0	0	0	0	1	0	0	0	4800	2400	0	0	0	1	0	
1994	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	0	0	255	0	0	0	0	1	0	0	0	0	
1997	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
2010	1	0	0	0	0	0	0	0	0	0	4500	9000	0	0	0.5	0	0	
2011	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	26		32				2	261			9425	11650	3		0.5	12		

