
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
1981	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
1982	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
1984	2	0	0	0	0	3	3	1	0	3	0	0	0	0	0	0	0	
1985	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	2	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	
1987	5	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
1988	2	0	50	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
1990	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
1992	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	
1993	11	0	6	0	6	2	26	1	0	0	120000	60000	0	0	0	0	0	
1994	7	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	0	0	0	0	0	125000	250000	0	0	0	0	0	
1997	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
1998	2	0	13	0	1	0	1	0	0	1	0	0	0	0	0	0	0	
2000	7	0	0	0	2	2	6	0	0	0	0	0	0	0	0	0	0	
2001	4	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	
2006	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
2007	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
2008	9	1	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	
2009	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
2010	5	0	0	0	0	1	0	45	0	0	0	0	0	0	0	0	0	
2014	6	0	2	0	0	5	2	0	0	0	0	0	0	0	0	0	0	
2015	5	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	
2016	13	0	4	0	5	0	15	0	0	0	0	0	0	0	0	0	0	
2017	6	0	1	0	1	0	0	0	0	0	1500	3000	0	0	0	0	0	
TOTAL	108	7	87		18	31	90	50		4	246500	313000						

