
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2000	2	6	77	0	2	5	0	168	0	0	0	0	0	0	0	4	0	
2002	2	11	64	0	0	0	0	9	0	0	0	0	0	0	0	0	0	
2004	1	1	4	0	0	3	0	37	0	0	0	0	0	0	0	0	0	
2005	3	18	53	0	21	40	0	67	0	0	0	0	0	0	0	8	0	
2006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	2	7	88	0	0	0	0	48	0	0	0	0	0	0	0	0	0	
2008	2	19	41	0	4	6	0	82	0	0	0	0	0	0	0	0	0	
2009	1	18	0	0	45	31	0	7	0	0	0	0	0	0	0	4	0	
2010	1	8	1	0	0	14	0	16	0	0	0	0	1	0	0	1	0	
2012	4	8	42	0	6	15	0	134	0	0	0	0	1	0	0	5	0	
2013	3	58	155	1	4	3	0	505	0	0	0	0	0	0	0	0	0	
2014	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	24	156	528	1	82	117		1073					2			22		

