
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1972	5	8	4	3	19	3	18	211	85	100	0	871	0	0	0	0	0	
1974	2	1	0	0	9	0	29	800	0	0	0	157	0	0	0	0	0	
1975	2	0	0	0	13	0	0	160	0	0	0	590	0	0	0	0	0	
1976	3	0	0	0	11	0	0	90	0	0	0	552.5	0	0	0	0	0	
1977	2	1	6	0	13	0	125	300	50	0	0	15	0	0	0	0	0	
1979	6	3	0	0	28	9	973	875	773	0	3	0	0	0	0	0	0	
1981	1	0	0	0	4	0	0	25	0	18	0	0	0	0	0	0	0	
1982	1	0	0	0	9	5	0	0	150	0	0	0	0	0	0	0	0	
1985	2	0	0	0	13	1	97	310	0	0	0	1.2	0	0	0	0	0	
1986	1	0	0	0	9	3	40	40	0	0	0	0	0	0	0	0	0	
1987	2	1	4	0	17	0	158	158	0	0	0	4	0	0	0	0	0	
1988	2	0	0	0	19	2	64	150	0	0	0	21	0	0	0	0	0	
1989	1	1	4	0	2	0	2	28	0	0	0	0	0	0	0	0	0	
1990	2	3	0	0	16	6	161	150	0	0	100	18	0	0	0	0	0	
1991	1	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	
1992	3	0	0	0	6	1	288	160	28	0	0	0	0	0	0	0	0	
1993	1	0	0	0	0	0	820	820	0	0	0	0	1	0	0	0	0	
1994	4	0	0	0	15	1	166	186	161	0	0	67	0	0	0	0	0	
1995	4	4	0	0	2	3	15	25	15	0	0	610	0	0	0	0	0	
1996	5	0	1	0	9	7	31	34	43	10	0	145	0	0	0	0	0	
1997	3	2	0	0	2	3	5	2015	500	0	0	1	1	0	0	0	0	
1998	3	3	0	0	4	2	33	80	43	0	0	200	0	0	0	0	0	
2003	48	2	0	0	42	16	676	241	260	2	5131500	26300000	0	0	0	0	1	
2004	46	3	2	0	46	11	448	17	300	5	1770000	354000000	0	0	0	0	0	
2005	23	3	1	0	25	2	130	1	0	0	220000	44000000	0	0	0	0	0	
2006	39	11	4	0	35	7	209	1	0	0	267800	53560000	0	0	0	0	0	
2007	31	2	1	0	34	9	199	365	0	0	589500	180900000	0	0	0	0	0	
2008	45	8	6	0	37	15	166	413	0	0	202500	40500000	1	1	0	0	0	
2009	53	8	3	0	41	13	177	44	105	1	1305000	211000000	1	0	0	0	0	
2010	51	3	4	0	56	21	264	63	130	61	300138000	27600000	0	1	0	100	0	
2011	119	11	2	0	120	8	536	12	1	0	566250	113250000	0	0	0	0	0	
2012	36	3	0	0	34	0	139	0	0	0	0	0	0	0	0	0	0	
TOTAL	547	82	42	3	692	149	5969	7774	2644	197	310190653	1051113253.7	4	2		100	1	

