Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
1998	1	0	0	0	0	20	0	0	0	0	0	0	0	0	50	0	0	
2000	1	1	1	0	0	1	0	1	0	0	0	450000	0	0	0	0	0	
2002	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	1	0	2	0	1	2	15	30	0	0	0	450000	0	0	0	0	0	
