Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1945	1	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1948	1	38	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1952	1	31	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1957	1	95	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1961	1	15	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1972	1	16	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	1	13	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	2	47	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	1	17	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1987	1	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	1	2	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	1	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	2	48	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	1	1	11	0	0	0	0	700	0	0	0	0	0	0	0	0	0	
2014	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
