
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1978	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	3	2	0	0	1	0	0	0	0	0	0	15000	0	0	0	0	0	
1994	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	11	29	0	0	0	0	0	0	0	0	0	48000	0	0	0	1	0	
1997	19	23	0	0	2	0	0	0	0	0	0	240000	0	0	0	4	0	
1998	10	9	0	0	0	0	0	0	0	0	0	40000	0	0	0	6	0	
1999	25	34	0	0	0	0	0	0	0	0	0	133000	0	0	0	5	0	
2000	28	24	0	0	1	0	0	0	0	0	0	18000	0	0	0	40	0	
2001	11	10	0	0	0	0	0	0	0	0	0	145000	0	0	0	6	0	
2002	24	20	0	0	1	0	0	0	0	0	0	212000	3	0	0	11	0	
2003	17	15	0	0	0	0	0	0	0	0	0	183000	0	0	0	15	0	
2004	29	26	1	0	0	0	0	1	0	0	0	367000	1	0	0	26	0	
2005	71	34	10	0	2	1	0	0	0	0	0	600000	2	0	0	81	0	
2006	46	23	2	0	1	11	0	0	0	0	0	262500	0	0	0	35	0	
2010	4	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	307	273	21		8	12		1				2263500	6			230		

