Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2015	5	0	0	0	15	10	0	120	0	0	0	0	0	0	0	0	0	
2016	1	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	
2017	1	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	0	
2019	3	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	
