Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1974	1	0	0	0	0	300	0	1500	0	0	0	0	0	0	0	0	0	
1976	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1977	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	22	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	
1979	8	0	3	0	0	50	0	254	0	0	0	0	0	0	0	0	0	
1980	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	14	0	0	0	0	630	0	3250	0	0	0	0	0	0	0	0	0	
1982	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	7	0	0	0	0	15	0	75	0	0	0	0	0	0	0	0	0	
1986	5	1	0	0	0	23	0	160	0	0	0	0	0	0	0	0	0	
1987	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	11	0	0	0	0	44	0	230	0	0	0	0	0	0	0	0	0	
1989	13	0	0	0	0	195	0	32975	0	0	0	0	0	0	0	0	0	
1990	9	0	20	0	0	225	0	1145	0	0	0	12000	0	0	0	0	0	
1991	29	2	6	0	0	195	0	1045	0	0	0	65900	0	0	0	0	0	
1992	13	0	5	0	0	6	0	50	0	0	0	0	0	0	0	0	0	
1993	12	0	0	0	62	1283	0	6725	0	0	0	0	0	0	0	0	0	
1994	4	0	1	0	2	150	0	758	0	0	0	0	0	0	0	0	0	
1995	5	1	1	0	18	157	0	1125	0	0	0	0	0	0	0	0	0	
1996	7	1	0	0	0	1958	0	14110	0	0	0	0	0	0	0	0	0	
1997	6	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	
1998	23	1	0	0	0	465	0	10100	0	0	0	0	0	0	0	0	0	
1999	13	0	0	0	14	415	0	2504	0	0	0	0	0	0	0	0	0	
2000	83	1	6	0	98	196	0	1872	0	65	0	0	0	0	0	0	0	
2001	52	0	1	0	85	165	0	1568	0	0	0	1000000	0	0	0	0	0	
2002	122	4	8	0	74	1005	0	5907	0	0	0	0	0	0	0	0	0	
2003	152	5	7	0	141	2766	0	43629	0	0	0	0	0	0	0	0	0	
2004	151	3	0	0	104	897	0	5531	0	77	0	0	0	0	0	0	0	
2005	222	2	5	0	249	2592	0	17924	0	602	0	0	0	0	0	0	0	
2006	471	5	57	0	382	3372	0	20434	15	477	0	0	0	0	0	0	0	
2007	558	10	79	0	157	3189	0	17209	0	77	0	0	0	0	0	0	0	
2008	363	4	18	0	92	2485	0	13329	1	19	0	0	0	0	0	0	0	
2009	647	11	89	1	136	3925	0	18624	0	5	0	0	0	0	0	0	0	
2010	173	2	13	0	109	1431	0	11331	0	0	0	0	0	0	0	0	0	
2011	90	27	42	13	1877	5978	0	30925	0	17	0	0	0	0	0	0	0	
2012	66	10	37	1	2151	3828	0	197437	0	0	0	0	0	0	0	0	0	
2013	219	68	49	29	404	8762	0	40467	0	0	0	0	0	0	0	0	0	
2014	182	2	21	0	206	3648	0	13907	0	0	0	0	0	0	0	0	0	
2015	99	0	4	0	99	925	0	3987	0	0	0	0	0	0	0	0	0	
2016	83	4	3	0	59	1838	0	7111	0	0	0	0	0	0	0	0	0	
2017	301	13	83	5	855	33187	0	128653	0	0	0	0	0	0	0	0	0	
2018	702	14	65	15	200	7334	0	30633	0	0	0	0	0	0	0	0	0	
2019	1024	26	89	4	174	12046	0	50901	0	0	0	0	0	0	0	0	0	
2020	48	0	3	0	1	48	0	217	0	0	0	0	0	0	0	0	0	
