
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	1	87	1	0	0	0	0	88	0	0	0	0	0	0	0	0	0	
1983	1	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	31	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	1	3	77	0	0	2412	0	0	0	0	0	499934477881	0	0	0	0	0	
2004	1	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	1	18	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	14	9	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	4	22	53	0	0	171	0	0	0	0	0	0	0	0	0	0	0	
2013	4	5	2	0	7	10	0	3	0	0	0	0	0	0	0	0	0	
2014	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	32	357	222		7	2593		91				499934477881						

