
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1930	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
1954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1955	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
1959	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1961	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1965	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1971	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	12					2												

