
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3110	0	0	
1971	4	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	
1972	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	2	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	
1974	2	0	0	0	0	0	0	0	0	0	0	200000	0	0	150	0	0	
1975	3	0	0	0	0	0	0	0	0	0	0	0	0	0	830	0	0	
1976	4	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	
1977	4	0	0	0	0	0	0	0	0	0	0	0	0	0	910	0	0	
1978	2	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	
1979	3	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	
1980	7	0	0	0	0	0	0	0	0	0	0	0	0	0	61433	0	0	
1981	2	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	
1982	3	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	
1984	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1024	0	0	
1985	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	0	0	
1988	2	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	
1989	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	
1990	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	
1991	2	0	0	0	0	0	0	0	0	0	0	100000000	0	0	25	0	0	
1992	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1603	0	0	
1993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	
1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	
1996	11	0	0	0	0	0	0	0	0	0	0	200000000	0	0	8381	0	0	
1997	2	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	0	
1998	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	
1999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	
2001	6	0	0	0	0	0	0	0	0	0	0	0	0	0	681	0	0	
2002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	
2003	5	0	0	0	0	0	0	10000	0	0	0	0	0	0	148	0	0	
2004	3	0	0	0	0	0	0	0	0	0	0	1000000000	0	0	5000	0	0	
2005	4	0	0	0	0	0	0	0	0	0	0	0	0	0	824	0	0	
2006	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10581	0	0	
2007	16	0	0	0	0	0	0	0	0	0	0	0	0	0	6988	0	0	
2008	6	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	
2009	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15513	0	0	
2010	89	0	0	0	0	6	0	0	0	0	0	0	0	0	7001.54	0	0	
2011	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10.02	0	0	
2012	64	0	0	0	0	0	0	85	0	0	0	0	0	0	609.5	0	0	
2013	37	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	0	0	
2014	59	1	0	0	0	0	0	0	0	0	0	0	0	0	1663.04	0	0	
2015	57	1	1	0	0	16	0	64	0	0	0	0	0	0	1747.21	0	0	
TOTAL	439	2	1			22		10149				1300200000			192551.31			

