
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2010	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	59	0	0	0	0	0	0	1389389	0	0	0	0	0	0	1220272.9	0	0	
2012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	10	0	0	0	0	0	0	9021	0	0	0	0	0	0	1240.45	924	0	
2014	3	0	0	0	0	0	0	1800	0	0	0	0	0	0	8	0	0	
2015	19	0	0	0	0	2095	640	35043	0	0	0	0	0	0	0	0	0	
2016	103	0	0	0	0	0	0	45860	0	0	0	0	0	0	155774.72	0	30	
2018	38	0	0	0	0	1500	0	18602	60	0	0	0	2	0	177	0	30	
TOTAL	247					3595	640	1499715	60				2		1377473.07	924	60	

