
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	1	3	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1978	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	6	27	2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1987	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	10	20	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	25	117	13048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	16	63	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	9	13	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	3	51	2977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	7	14	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	7	46	5521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	7	20	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	12	30	6169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	6	13	3776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	16	20	18042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	5	8	8438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	22	3	20374	0	0	0	0	0	0	0	0	0	0	0	0	13	0	
2003	15	4	2522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	40	3	247	0	0	0	0	2	0	0	0	0	0	0	0	3	0	
2010	10	0	0	0	0	0	0	825	0	0	0	0	0	0	0	0	0	
2011	27	12	5	0	6	22	0	1482	0	0	0	0	2	0	0	0	0	
2012	13	1	0	0	0	0	0	2649	0	0	0	0	0	0	0	0	0	
2013	1	8	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	
2016	3	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	
TOTAL	274	517	84605		6	22		5173					2			16		

