
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1982	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	3	0	0	0	7	50	0	0	0	0	0	0	0	0	0	0	0	
1997	9	6	7	0	19	3	165	1000	0	80	0	0	0	0	0	0	0	
1998	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	4	0	0	0	0	25	125	0	0	0	0	0	0	0	0	0	0	
2002	7	0	0	0	4	6	28	0	0	30	0	0	0	0	0	0	0	
2003	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	5	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	
2006	3	0	0	0	66	20	90	40	0	0	0	0	1	0	15	0	0	
2007	5	0	0	0	4	2	8	47	0	0	0	0	1	0	2	0	0	
2008	22	1	0	0	3	139	0	685	0	101	5000	0	0	0	0	0	0	
2009	5	0	1	0	2	100	0	20	0	0	0	0	0	0	0	0	0	
2010	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2016	5	4	2	0	1	0	0	6	0	5	0	0	0	0	0	0	0	
2019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	93	26	10		107	345	421	1798		216	5000		2		17			

