
<META HTTP-EQUIV="Pragma" CONTENT="no-cache">
<META HTTP-EQUIV="cache-control" CONTENT="no-cache">
<META HTTP-EQUIV="Expires" CONTENT="01-01-1999">
Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1990	6	23	0	5	2755	0	0	0	0	0	0	0	0	0	0	0	0	
1991	6	143	0	0	2977	0	0	1319390	0	0	0	0	0	0	0	0	0	
1992	28	178	45	3	6171	0	0	559119	0	0	0	0	0	0	0	0	0	
1993	11	115	36	0	12037	0	0	3361	0	0	0	0	0	0	0	0	0	
1994	29	436	14	1	3126	267	0	642958	0	0	0	0	0	0	0	0	0	
1995	24	200	188	34	7336	0	0	43958	0	0	0	0	0	0	0	0	0	
1996	65	502	457	41	73596	0	0	206606	0	0	0	0	0	0	0	0	0	
1997	61	875	1308	2125	108524	2	0	495495	0	0	0	0	0	0	0	0	0	
1998	57	385	115	23	11146	270	0	0	0	0	0	0	0	0	0	0	0	
1999	33	736	474	39	49149	14	0	0	0	0	0	0	0	0	0	0	0	
2000	43	688	128	3	8018	405	0	0	0	0	0	0	0	0	0	0	0	
2001	46	526	227	3	9279	0	0	0	0	0	0	0	0	0	0	0	0	
2002	30	232	30	4	67160	0	0	0	0	0	0	0	0	0	0	0	0	
2003	19	128	78	4	5043	0	0	0	0	0	0	0	0	0	0	0	0	
2004	30	77	52	26	3158	0	0	0	0	0	0	0	0	0	0	0	0	
2005	34	488	123	5	1913	0	0	0	0	0	0	0	0	0	0	0	0	
2006	48	85	23	7	396	0	0	31675	0	0	0	0	0	0	0	0	0	
2007	41	268	332	26	11626	1903	0	2388454	0	0	0	0	0	0	0	0	0	
2008	75	380	276	49	4698	19725	0	209973	0	0	0	26383800000	0	0	0	0	0	
2009	29	292	997	14	66141	4299	0	0	0	0	0	33195000000	0	0	0	0	0	
2019	1	5	3	0	89	0	0	0	0	0	0	0	0	0	0	0	0	
TOTAL	716	6762	4906	2412	454338	26885		5900989				59578800000						

